entry_id,contest_id,contest_name,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,
3374734786,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-63115:Lamar Jackson,105733-33076:Travis Kelce,105733-112295:Zay Flowers,105733-111311:Rashee Rice,105733-29683:Nelson Agholor,,105733-92575:Isiah Pacheco,105733-92575,RB,Isiah,Isiah Pacheco,Pacheco,13.95555539,18,12500,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734787,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-57439:Patrick Mahomes,105733-33076:Travis Kelce,105733-52436:Mark Andrews,105733-158974:Xavier Worthy,105733-29683:Nelson Agholor,,105733-112295:Zay Flowers,105733-112295,WR,Zay,Zay Flowers,Flowers,10.68888855,18,11500,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734788,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-57439:Patrick Mahomes,105733-63115:Lamar Jackson,105733-111311:Rashee Rice,105733-158974:Xavier Worthy,105733-29683:Nelson Agholor,,105733-52436:Mark Andrews,105733-52436,TE,Mark,Mark Andrews,Andrews,10.49090923,11,11000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734790,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-63115:Lamar Jackson,105733-52436:Mark Andrews,105733-39280:Derrick Henry,105733-111311:Rashee Rice,105733-83083:Justin Watson,,105733-111311:Rashee Rice,105733-111311,WR,Rashee,Rashee Rice,Rice,10.93499985,20,10000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734792,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-63115:Lamar Jackson,105733-112295:Zay Flowers,105733-33076:Travis Kelce,105733-111311:Rashee Rice,105733-29683:Nelson Agholor,,105733-86687:Hollywood Brown,105733-86687,WR,Hollywood,Hollywood Brown,Brown,8.399999765,13,9500,BAL@KC,KC,BAL,O,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
3374734793,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-57439:Patrick Mahomes,105733-111311:Rashee Rice,105733-83083:Justin Watson,105733-63115:Lamar Jackson,105733-29683:Nelson Agholor,,105733-23045:Justin Tucker,105733-23045,K,Justin,Justin Tucker,Tucker,9.368421053,19,9000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734794,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-63115:Lamar Jackson,105733-39280:Derrick Henry,105733-158974:Xavier Worthy,105733-83083:Justin Watson,105733-52436:Mark Andrews,,105733-41642:Harrison Butker,105733-41642,K,Harrison,Harrison Butker,Butker,9.523809524,21,9000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734795,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-57439:Patrick Mahomes,105733-92575:Isiah Pacheco,105733-39280:Derrick Henry,105733-83083:Justin Watson,105733-29683:Nelson Agholor,,105733-12555:Baltimore Ravens,105733-12555,D,Baltimore,Baltimore Ravens,Ravens,9.736842105,19,8500,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734796,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-92575:Isiah Pacheco,105733-33076:Travis Kelce,105733-39280:Derrick Henry,105733-52436:Mark Andrews,105733-83083:Justin Watson,,105733-158974:Xavier Worthy,105733-158974,WR,Xavier,Xavier Worthy,Worthy,,0,8500,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734797,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-63115:Lamar Jackson,105733-39280:Derrick Henry,105733-111311:Rashee Rice,105733-52436:Mark Andrews,105733-83083:Justin Watson,,105733-87260:Isaiah Likely,105733-87260,TE,Isaiah,Isaiah Likely,Likely,6.193749905,16,8000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734798,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-92575:Isiah Pacheco,105733-33076:Travis Kelce,105733-57439:Patrick Mahomes,105733-29683:Nelson Agholor,105733-83083:Justin Watson,,105733-52451:Samaje Perine,105733-52451,RB,Samaje,Samaje Perine,Perine,5.664706062,17,8000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734799,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-92575:Isiah Pacheco,105733-57439:Patrick Mahomes,105733-112295:Zay Flowers,105733-29683:Nelson Agholor,105733-111311:Rashee Rice,,105733-12536:Kansas City Chiefs,105733-12536,D,Kansas City,Kansas City Chiefs,Chiefs,7.761904762,21,8000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734800,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-39280:Derrick Henry,105733-63115:Lamar Jackson,105733-92575:Isiah Pacheco,105733-29683:Nelson Agholor,105733-83083:Justin Watson,,105733-85845:Rashod Bateman,105733-85845,WR,Rashod,Rashod Bateman,Bateman,3.917646969,17,7500,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734801,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-92575:Isiah Pacheco,105733-111311:Rashee Rice,105733-83083:Justin Watson,105733-39280:Derrick Henry,105733-112295:Zay Flowers,,105733-71521:Justice Hill,105733-71521,RB,Justice,Justice Hill,Hill,6.094444275,18,7500,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734802,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-39280:Derrick Henry,105733-112295:Zay Flowers,105733-92575:Isiah Pacheco,105733-52436:Mark Andrews,105733-83083:Justin Watson,,105733-83083:Justin Watson,105733-83083,WR,Justin,Justin Watson,Watson,4.605263158,19,7000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734803,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-92575:Isiah Pacheco,105733-57439:Patrick Mahomes,105733-52436:Mark Andrews,105733-111311:Rashee Rice,105733-29683:Nelson Agholor,,105733-85741:Clyde Edwards-Helaire,105733-85741,RB,Clyde,Clyde Edwards-Helaire,Edwards-Helaire,3.379999924,20,7000,BAL@KC,KC,BAL,IR,Illness,,,,MVP - 1.5X Points/AnyFLEX
3374734805,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-39280:Derrick Henry,105733-63115:Lamar Jackson,105733-92575:Isiah Pacheco,105733-83083:Justin Watson,105733-85845:Rashod Bateman,,105733-71352:Mecole Hardman,105733-71352,WR,Mecole,Mecole Hardman,Hardman,3.039999962,10,6500,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734806,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-39280:Derrick Henry,105733-63115:Lamar Jackson,105733-112295:Zay Flowers,105733-111311:Rashee Rice,105733-83083:Justin Watson,,105733-29683:Nelson Agholor,105733-29683,WR,Nelson,Nelson Agholor,Agholor,5.122222053,18,6500,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734807,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-92575:Isiah Pacheco,105733-111311:Rashee Rice,105733-158974:Xavier Worthy,105733-39280:Derrick Henry,105733-112295:Zay Flowers,,105733-72725:Irv Smith Jr.,105733-72725,TE,Irv,Irv Smith Jr.,Smith Jr.,2.722222222,9,6000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734808,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-39280:Derrick Henry,105733-63115:Lamar Jackson,105733-52436:Mark Andrews,105733-83083:Justin Watson,105733-111311:Rashee Rice,,105733-86052:Kadarius Toney,105733-86052,WR,Kadarius,Kadarius Toney,Toney,3.038461538,13,6000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734809,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-92575:Isiah Pacheco,105733-33076:Travis Kelce,105733-57439:Patrick Mahomes,105733-85845:Rashod Bateman,105733-29683:Nelson Agholor,,105733-55987:JuJu Smith-Schuster,105733-55987,WR,JuJu,JuJu Smith-Schuster,Smith-Schuster,4.227272727,11,6000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734810,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-63115:Lamar Jackson,105733-112295:Zay Flowers,105733-33076:Travis Kelce,105733-111311:Rashee Rice,105733-83083:Justin Watson,,105733-112062:Skyy Moore,105733-112062,WR,Skyy,Skyy Moore,Moore,3.323076982,13,6000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734811,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-57439:Patrick Mahomes,105733-92575:Isiah Pacheco,105733-112295:Zay Flowers,105733-52436:Mark Andrews,105733-85845:Rashod Bateman,,105733-134023:Keaton Mitchell,105733-134023,RB,Keaton,Keaton Mitchell,Mitchell,8.175000191,8,5500,BAL@KC,BAL,KC,NA,Knee - acl,,,,MVP - 1.5X Points/AnyFLEX
3374734812,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-57439:Patrick Mahomes,105733-39280:Derrick Henry,105733-52436:Mark Andrews,105733-111311:Rashee Rice,105733-29683:Nelson Agholor,,105733-52916:Russell Gage,105733-52916,WR,Russell,Russell Gage,Gage,7.149999891,14,5500,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734813,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-63115:Lamar Jackson,105733-92575:Isiah Pacheco,105733-33076:Travis Kelce,105733-111311:Rashee Rice,105733-29683:Nelson Agholor,,105733-93143:Noah Gray,105733-93143,TE,Noah,Noah Gray,Gray,3.359999847,20,5500,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734814,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-63115:Lamar Jackson,105733-52436:Mark Andrews,105733-111311:Rashee Rice,105733-33076:Travis Kelce,105733-83083:Justin Watson,,105733-87515:Tylan Wallace,105733-87515,WR,Tylan,Tylan Wallace,Wallace,0.949999988,8,5500,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734815,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-57439:Patrick Mahomes,105733-33076:Travis Kelce,105733-52436:Mark Andrews,105733-85845:Rashod Bateman,105733-29683:Nelson Agholor,,105733-156527:Devontez Walker,105733-156527,WR,Devontez,Devontez Walker,Walker,,0,5500,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734816,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-57439:Patrick Mahomes,105733-111311:Rashee Rice,105733-63115:Lamar Jackson,105733-29683:Nelson Agholor,105733-85845:Rashod Bateman,,105733-110721:Dayton Wade,105733-110721,WR,Dayton,Dayton Wade,Wade,,0,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734817,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-57439:Patrick Mahomes,105733-92575:Isiah Pacheco,105733-52436:Mark Andrews,105733-29683:Nelson Agholor,105733-112295:Zay Flowers,,105733-92545:Keaontay Ingram,105733-92545,RB,Keaontay,Keaontay Ingram,Ingram,1.714285714,7,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734818,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-57439:Patrick Mahomes,105733-92575:Isiah Pacheco,105733-52436:Mark Andrews,105733-85845:Rashod Bateman,105733-29683:Nelson Agholor,,105733-201345:Mike Rigerman,105733-201345,TE,Mike,Mike Rigerman,Rigerman,,0,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734819,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-41642:Harrison Butker,105733-92575:Isiah Pacheco,105733-57439:Patrick Mahomes,105733-23045:Justin Tucker,105733-112295:Zay Flowers,,105733-85635:Charlie Kolar,105733-85635,TE,Charlie,Charlie Kolar,Kolar,1.910000038,10,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734820,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-23045:Justin Tucker,105733-41642:Harrison Butker,105733-63115:Lamar Jackson,105733-112295:Zay Flowers,105733-92575:Isiah Pacheco,,105733-201344:DeAngelo Hardy,105733-201344,WR,DeAngelo,DeAngelo Hardy,Hardy,,0,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
3374734821,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-23045:Justin Tucker,105733-63115:Lamar Jackson,105733-39280:Derrick Henry,105733-41642:Harrison Butker,105733-83083:Justin Watson,,105733-70023:Cornell Powell,105733-70023,WR,Cornell,Cornell Powell,Powell,,0,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734823,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-23045:Justin Tucker,105733-39280:Derrick Henry,105733-41642:Harrison Butker,105733-63115:Lamar Jackson,105733-83083:Justin Watson,,105733-27403:Blake Bell,105733-27403,TE,Blake,Blake Bell,Bell,1.300000054,7,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
3374734825,105733-270518595,$12K Thu NFL Pooch Punt (150 Entries Max),105733-41642:Harrison Butker,105733-33076:Travis Kelce,105733-92575:Isiah Pacheco,105733-23045:Justin Tucker,105733-39280:Derrick Henry,,105733-155790:Izaiah Gathings,105733-155790,TE,Izaiah,Izaiah Gathings,Gathings,,0,5000,BAL@KC,KC,BAL,Q,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-96269:Owen Wright,105733-96269,RB,Owen,Owen Wright,Wright,0,1,5000,BAL@KC,BAL,KC,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-137488:Rasheen Ali,105733-137488,RB,Rasheen,Rasheen Ali,Ali,,0,5000,BAL@KC,BAL,KC,D,Neck,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-103192:Jared Wiley,105733-103192,TE,Jared,Jared Wiley,Wiley,,0,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-73118:Ian Book,105733-73118,QB,Ian,Ian Book,Book,,0,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-201508:Jaaron Hayek,105733-201508,WR,Jaaron,Jaaron Hayek,Hayek,,0,5000,BAL@KC,KC,BAL,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-80299:Patrick Ricard,105733-80299,RB,Patrick,Patrick Ricard,Ricard,1.712499976,8,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-201263:Kyle Sheets,105733-201263,WR,Kyle,Kyle Sheets,Sheets,,0,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-45997:Keith Kirkwood,105733-45997,WR,Keith,Keith Kirkwood,Kirkwood,1.524999976,8,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-92975:Malik Cunningham,105733-92975,QB,Malik,Malik Cunningham,Cunningham,0,1,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-92465:Sean Ryan,105733-92465,WR,Sean,Sean Ryan,Ryan,,0,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-70324:Carson Wentz,105733-70324,QB,Carson,Carson Wentz,Wentz,27.12000084,1,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-93878:Devin Leary,105733-93878,QB,Devin,Devin Leary,Leary,,0,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-73398:Chris Oladokun,105733-73398,QB,Chris,Chris Oladokun,Oladokun,,0,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-86081:Emory Jones,105733-86081,QB,Emory,Emory Jones,Jones,,0,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-173518:Qadir Ismail,105733-173518,WR,Qadir,Qadir Ismail,Ismail,,0,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-54608:Jerick McKinnon,105733-54608,RB,Jerick,Jerick McKinnon,McKinnon,5.720000047,13,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-101718:Riley Sharp,105733-101718,TE,Riley,Riley Sharp,Sharp,,0,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-89814:Gerrit Prince,105733-89814,TE,Gerrit,Gerrit Prince,Prince,,0,5000,BAL@KC,KC,BAL,Q,Lower leg,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-8023:Josh Johnson,105733-8023,QB,Josh,Josh Johnson,Johnson,0,2,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-91481:Nikko Remigio,105733-91481,WR,Nikko,Nikko Remigio,Remigio,,0,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-133599:Emani Bailey,105733-133599,RB,Emani,Emani Bailey,Bailey,,0,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-42077:James Winchester,105733-42077,TE,James,James Winchester,Winchester,0,2,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-103135:Baylor Cupp,105733-103135,TE,Baylor,Baylor Cupp,Cupp,,0,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-167901:Reggie Brown,105733-167901,WR,Reggie,Reggie Brown,Brown,,0,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-112737:Isaiah Washington,105733-112737,WR,Isaiah,Isaiah Washington,Washington,,0,5000,BAL@KC,BAL,KC,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-91235:Geor'Quarius Spivey,105733-91235,TE,Geor'Quarius,Geor'Quarius Spivey,Spivey,,0,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-156523:Carson Steele,105733-156523,RB,Carson,Carson Steele,Steele,,0,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-89964:Justyn Ross,105733-89964,WR,Justyn,Justyn Ross,Ross,1.185714313,7,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-95854:Montrell Washington,105733-95854,WR,Montrell,Montrell Washington,Washington,0,4,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-104176:Deonte Harty,105733-104176,WR,Deonte,Deonte Harty,Harty,2.066666709,18,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-14194:Blaine Gabbert,105733-14194,QB,Blaine,Blaine Gabbert,Gabbert,2.224999905,4,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-64627:Scotty Washington,105733-64627,WR,Scotty,Scotty Washington,Washington,,0,5000,BAL@KC,BAL,KC,O,Hand,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-92283:Phillip Brooks,105733-92283,WR,Phillip,Phillip Brooks,Brooks,,0,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-53498:Richie James Jr.,105733-53498,WR,Richie,Richie James Jr.,James Jr.,1.192307692,13,5000,BAL@KC,KC,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-201342:Chris Collier,105733-201342,RB,Chris,Chris Collier,Collier,,0,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,105733-201341:Jelani Baker,105733-201341,WR,Jelani,Jelani Baker,Baker,,0,5000,BAL@KC,BAL,KC,,,,,,MVP - 1.5X Points/AnyFLEX
