entry_id,contest_id,contest_name,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,
,,,,,,,,,111435-71386:Jordan Thomas,111435-71386,TE,Jordan,Jordan Thomas,Thomas,0,1,5000,ATL@WAS,ATL,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,111435-53212:Younghoe Koo,111435-53212,K,Younghoe,Younghoe Koo,Koo,8.571428571,14,5000,ATL@WAS,ATL,WAS,IR,Hip,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,111435-103901:Davion Davis,111435-103901,WR,Davion,Davion Davis,Davis,,0,5000,ATL@WAS,WAS,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,111435-56286:Trace McSorley,111435-56286,QB,Trace,Trace McSorley,McSorley,,0,5000,ATL@WAS,WAS,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,111435-93408:Rondale Moore,111435-93408,WR,Rondale,Rondale Moore,Moore,5,17,5000,ATL@WAS,ATL,WAS,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,111435-24675:Martavis Bryant,111435-24675,WR,Martavis,Martavis Bryant,Bryant,,0,5000,ATL@WAS,WAS,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,111435-14820:Nick Bellore,111435-14820,RB,Nick,Nick Bellore,Bellore,0,1,5000,ATL@WAS,WAS,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,111435-87654:Noah Igbinoghene,111435-87654,WR,Noah,Noah Igbinoghene,Igbinoghene,0,2,5000,ATL@WAS,WAS,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,111435-63851:Tyree Jackson,111435-63851,TE,Tyree,Tyree Jackson,Jackson,,0,5000,ATL@WAS,WAS,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,111435-63855:K.J. Osborn,111435-63855,WR,K.J.,K.J. Osborn,Osborn,2.171428544,7,5000,ATL@WAS,WAS,ATL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,111435-90353:Jesse Matthews,111435-90353,WR,Jesse,Jesse Matthews,Matthews,,0,5000,ATL@WAS,ATL,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,111435-94718:Nathan Rourke,111435-94718,QB,Nathan,Nathan Rourke,Rourke,,0,5000,ATL@WAS,ATL,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
