entry_id,contest_id,contest_name,entry_fee,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,119244-89607:Tanner McKee,119244-89607,QB,Tanner,Tanner McKee,McKee,7.204999924,4,1000,1500,DAL@PHI,PHI,DAL,O,Thumb,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-94600:John Stephens Jr.,119244-94600,WR,John,John Stephens Jr.,Stephens Jr.,,0,1000,1500,DAL@PHI,DAL,PHI,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-201233:Ryan Flournoy,119244-201233,WR,Ryan,Ryan Flournoy,Flournoy,1.649999976,8,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-87442:Princeton Fant,119244-87442,TE,Princeton,Princeton Fant,Fant,0,2,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-94363:Elijah Cooks,119244-94363,WR,Elijah,Elijah Cooks,Cooks,1.76666673,3,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-86682:Grant Calcaterra,119244-86682,TE,Grant,Grant Calcaterra,Calcaterra,3.043750048,16,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-90522:Cameron Latu,119244-90522,TE,Cameron,Cameron Latu,Latu,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-114589:Giles Jackson,119244-114589,WR,Giles,Giles Jackson,Jackson,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-114716:Christian Johnstone,119244-114716,TE,Christian,Christian Johnstone,Johnstone,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-135325:Rivaldo Fairweather,119244-135325,TE,Rivaldo,Rivaldo Fairweather,Fairweather,,0,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-226859:Darius Cooper,119244-226859,WR,Darius,Darius Cooper,Cooper,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-85672:Terrace Marshall,119244-85672,WR,Terrace,Terrace Marshall,Marshall,1.119999981,5,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-226858:ShunDerrick Powell,119244-226858,RB,ShunDerrick,ShunDerrick Powell,Powell,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-110380:Keilan Robinson,119244-110380,RB,Keilan,Keilan Robinson,Robinson,0,1,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-151737:E.J. Jenkins,119244-151737,TE,E.J.,E.J. Jenkins,Jenkins,2.399999936,3,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-119619:Traeshon Holden,119244-119619,WR,Traeshon,Traeshon Holden,Holden,,0,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-184128:Ife Adeyi,119244-184128,WR,Ife,Ife Adeyi,Adeyi,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-152646:Kyle McCord,119244-152646,QB,Kyle,Kyle McCord,McCord,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-72772:Avery Williams,119244-72772,RB,Avery,Avery Williams,Williams,0,15,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-56262:Parris Campbell,119244-56262,WR,Parris,Parris Campbell,Campbell,2.4,5,1000,1500,DAL@PHI,DAL,PHI,Q,Knee - mcl,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-152522:Phil Mafah,119244-152522,RB,Phil,Phil Mafah,Mafah,,0,1000,1500,DAL@PHI,DAL,PHI,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-54863:C.J. Goodwin,119244-54863,WR,C.J.,C.J. Goodwin,Goodwin,0,4,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-109008:Jalen Cropper,119244-109008,WR,Jalen,Jalen Cropper,Cropper,,0,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-85842:Brevyn Spann-Ford,119244-85842,TE,Brevyn,Brevyn Spann-Ford,Spann-Ford,2.216666698,6,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-155733:Montrell Johnson Jr.,119244-155733,RB,Montrell,Montrell Johnson Jr.,Johnson Jr.,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-112356:Taylor Morin,119244-112356,WR,Taylor,Taylor Morin,Morin,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-52342:Will Grier,119244-52342,QB,Will,Will Grier,Grier,0,2,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-91898:Dorian Thompson-Robinson,119244-91898,QB,Dorian,Dorian Thompson-Robinson,Thompson-Robinson,3.114285605,7,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-91390:Joe Milton III,119244-91390,QB,Joe,Joe Milton III,Milton III,9.619999886,2,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,119244-96254:Nick Muse,119244-96254,TE,Nick,Nick Muse,Muse,0,2,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
