entry_id,contest_id,contest_name,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,
3384029672,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-25079:Stefon Diggs,106876-63043:DJ Moore,106876-129471:C.J. Stroud,106876-91047:Cole Kmet,106876-55042:Dalton Schultz,,106876-25079:Stefon Diggs,106876-25079,WR,Stefon,Stefon Diggs,Diggs,18.89999962,1,12500,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
3384029677,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-120033:Rome Odunze,106876-91419:Nico Collins,106876-25079:Stefon Diggs,106876-12527:Chicago Bears,106876-152113:Caleb Williams,,106876-63043:DJ Moore,106876-63043,WR,DJ,DJ Moore,Moore,7.5,1,12000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
3384029682,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-62628:DeAndre Carter,106876-91419:Nico Collins,106876-25079:Stefon Diggs,106876-55042:Dalton Schultz,106876-152113:Caleb Williams,,106876-129291:Tank Dell,106876-129291,WR,Tank,Tank Dell,Dell,7.400000095,1,11500,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
3384029690,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-29932:Ka'imi Fairbairn,106876-91598:D'Andre Swift,106876-63043:DJ Moore,106876-129291:Tank Dell,106876-12556:Houston Texans,,106876-29253:Keenan Allen,106876-29253,WR,Keenan,Keenan Allen,Allen,4.900000095,1,11000,CHI@HOU,CHI,HOU,Q,Heel,,,,MVP - 1.5X Points/AnyFLEX
3384029695,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-33714:Cairo Santos,106876-52442:Joe Mixon,106876-91419:Nico Collins,106876-25079:Stefon Diggs,106876-55042:Dalton Schultz,,106876-91598:D'Andre Swift,106876-91598,RB,D'Andre,D'Andre Swift,Swift,5,1,10500,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
3384029697,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-52442:Joe Mixon,106876-63043:DJ Moore,106876-91598:D'Andre Swift,106876-129291:Tank Dell,106876-55042:Dalton Schultz,,106876-120033:Rome Odunze,106876-120033,WR,Rome,Rome Odunze,Odunze,1.600000024,1,10000,CHI@HOU,CHI,HOU,Q,Knee - mcl,,,,MVP - 1.5X Points/AnyFLEX
3384029702,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-52442:Joe Mixon,106876-63043:DJ Moore,106876-91598:D'Andre Swift,106876-25079:Stefon Diggs,106876-55042:Dalton Schultz,,106876-55042:Dalton Schultz,106876-55042,TE,Dalton,Dalton Schultz,Schultz,3.099999905,1,9500,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
3384029703,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-52442:Joe Mixon,106876-91598:D'Andre Swift,106876-25079:Stefon Diggs,106876-55042:Dalton Schultz,106876-152113:Caleb Williams,,106876-91047:Cole Kmet,106876-91047,TE,Cole,Cole Kmet,Kmet,0.899999976,1,9500,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
3384029706,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-63043:DJ Moore,106876-25079:Stefon Diggs,106876-91598:D'Andre Swift,106876-129291:Tank Dell,106876-152113:Caleb Williams,,106876-33714:Cairo Santos,106876-33714,K,Cairo,Cairo Santos,Santos,13,1,9000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
3384029709,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-63043:DJ Moore,106876-129471:C.J. Stroud,106876-120033:Rome Odunze,106876-52442:Joe Mixon,106876-62628:DeAndre Carter,,106876-29932:Ka'imi Fairbairn,106876-29932,K,Ka'imi,Ka'imi Fairbairn,Fairbairn,17,1,9000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
3384029711,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-91419:Nico Collins,106876-129471:C.J. Stroud,106876-129291:Tank Dell,106876-91047:Cole Kmet,106876-120033:Rome Odunze,,106876-12556:Houston Texans,106876-12556,D,Houston,Houston Texans,Texans,4,1,8500,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
3384029712,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-91419:Nico Collins,106876-25079:Stefon Diggs,106876-62628:DeAndre Carter,106876-55042:Dalton Schultz,106876-91598:D'Andre Swift,,106876-72412:Khalil Herbert,106876-72412,RB,Khalil,Khalil Herbert,Herbert,0.400000006,1,8500,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
3384029714,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-91598:D'Andre Swift,106876-63043:DJ Moore,106876-91419:Nico Collins,106876-52442:Joe Mixon,106876-55042:Dalton Schultz,,106876-57299:Gerald Everett,106876-57299,TE,Gerald,Gerald Everett,Everett,0.400000006,1,8000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
3384029716,106876-270955157,$4K Sun NFL Pooch Punt (150 Entries Max),106876-91598:D'Andre Swift,106876-129471:C.J. Stroud,106876-91419:Nico Collins,106876-29932:Ka'imi Fairbairn,106876-12556:Houston Texans,,106876-12527:Chicago Bears,106876-12527,D,Chicago,Chicago Bears,Bears,24,1,8000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-94094:Brevin Jordan,106876-94094,TE,Brevin,Brevin Jordan,Jordan,0.800000012,1,7500,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-86055:Dameon Pierce,106876-86055,RB,Dameon,Dameon Pierce,Pierce,1.600000024,1,7500,CHI@HOU,HOU,CHI,Q,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-103187:Roschon Johnson,106876-103187,RB,Roschon,Roschon Johnson,Johnson,5.673333232,15,7000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-71444:Travis Homer,106876-71444,RB,Travis,Travis Homer,Homer,1,1,7000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-70661:Velus Jones Jr.,106876-70661,WR,Velus,Velus Jones Jr.,Jones Jr.,0.400000006,1,6500,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-28827:Dare Ogunbowale,106876-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,0.800000012,1,6500,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-62628:DeAndre Carter,106876-62628,WR,DeAndre,DeAndre Carter,Carter,1.100000024,1,6500,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-119788:Xavier Hutchinson,106876-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,0.800000012,1,6000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-29685:Robert Woods,106876-29685,WR,Robert,Robert Woods,Woods,4.5,16,6000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-6672:Marcedes Lewis,106876-6672,TE,Marcedes,Marcedes Lewis,Lewis,1.362499952,8,5500,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-111637:Cade Stover,106876-111637,TE,Cade,Cade Stover,Stover,,0,5500,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-102696:John Metchie III,106876-102696,WR,John,John Metchie III,Metchie III,2.066666667,15,5500,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-129240:Tyler Scott,106876-129240,WR,Tyler,Tyler Scott,Scott,2.107692278,13,5500,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-71821:Joe Reed,106876-71821,WR,Joe,Joe Reed,Reed,,0,5000,CHI@HOU,CHI,HOU,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-103308:Jawhar Jordan,106876-103308,RB,Jawhar,Jawhar Jordan,Jordan,,0,5000,CHI@HOU,HOU,CHI,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-88463:Johnny Johnson III,106876-88463,WR,Johnny,Johnny Johnson III,Johnson III,,0,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-89230:Cam Akers,106876-89230,RB,Cam,Cam Akers,Akers,5.885714395,7,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-62994:Steven Sims,106876-62994,WR,Steven,Steven Sims,Sims,3.366666794,3,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-102933:Kedon Slovis,106876-102933,QB,Kedon,Kedon Slovis,Slovis,,0,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-71957:Quintez Cephus,106876-71957,WR,Quintez,Quintez Cephus,Cephus,,0,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-56212:Tommy Sweeney,106876-56212,TE,Tommy,Tommy Sweeney,Sweeney,0,1,5000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-70043:Cole Fotheringham,106876-70043,TE,Cole,Cole Fotheringham,Fotheringham,1.100000024,1,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-89628:Davis Mills,106876-89628,QB,Davis,Davis Mills,Mills,2.207499981,8,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-160292:Jaxon Janke,106876-160292,WR,Jaxon,Jaxon Janke,Janke,,0,5000,CHI@HOU,HOU,CHI,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-102957:John Jackson III,106876-102957,WR,John,John Jackson III,Jackson III,,0,5000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-14895:Patrick Scales,106876-14895,TE,Patrick,Patrick Scales,Scales,0,3,5000,CHI@HOU,CHI,HOU,IR,Back,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-185776:Tyson Bagent,106876-185776,QB,Tyson,Tyson Bagent,Bagent,11.85199966,5,5000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-87731:Dominique Robinson,106876-87731,WR,Dominique,Dominique Robinson,Robinson,0,3,5000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-72370:J.J. Taylor,106876-72370,RB,J.J.,J.J. Taylor,Taylor,,0,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-201526:Ian Wheeler,106876-201526,RB,Ian,Ian Wheeler,Wheeler,,0,5000,CHI@HOU,CHI,HOU,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-152631:Samori Toure,106876-152631,WR,Samori,Samori Toure,Toure,1.180000019,10,5000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-69303:Freddie Swain,106876-69303,WR,Freddie,Freddie Swain,Swain,,0,5000,CHI@HOU,CHI,HOU,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-104008:Stephen Carlson,106876-104008,TE,Stephen,Stephen Carlson,Carlson,0,1,5000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-69836:Collin Johnson,106876-69836,WR,Collin,Collin Johnson,Johnson,1.600000024,1,5000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-53967:Nick Bawden,106876-53967,RB,Nick,Nick Bawden,Bawden,2,5,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-95184:Xavier Johnson,106876-95184,WR,Xavier,Xavier Johnson,Johnson,,0,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-22994:Case Keenum,106876-22994,QB,Case,Case Keenum,Keenum,3.184999943,4,5000,CHI@HOU,HOU,CHI,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-103896:Nsimba Webster,106876-103896,WR,Nsimba,Nsimba Webster,Webster,,0,5000,CHI@HOU,CHI,HOU,IR,Groin,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-90458:Troy Hairston,106876-90458,RB,Troy,Troy Hairston,Hairston,,0,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-93026:Teagan Quitoriano,106876-93026,TE,Teagan,Teagan Quitoriano,Quitoriano,1.433333397,3,5000,CHI@HOU,HOU,CHI,Q,Calf,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-112101:Jared Wayne,106876-112101,WR,Jared,Jared Wayne,Wayne,,0,5000,CHI@HOU,HOU,CHI,Q,Knee - meniscus,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-93540:British Brooks,106876-93540,RB,British,British Brooks,Brooks,,0,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-56041:Khari Blasingame,106876-56041,RB,Khari,Khari Blasingame,Blasingame,0.477777799,9,5000,CHI@HOU,CHI,HOU,O,Hand,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-85994:Dalton Keene,106876-85994,TE,Dalton,Dalton Keene,Keene,,0,5000,CHI@HOU,HOU,CHI,IR,Knee - acl,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-56947:Chris Myarick,106876-56947,TE,Chris,Chris Myarick,Myarick,,0,5000,CHI@HOU,HOU,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-114039:Peter LeBlanc,106876-114039,WR,Peter,Peter LeBlanc,LeBlanc,,0,5000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-56698:Dante Pettis,106876-56698,WR,Dante,Dante Pettis,Pettis,,0,5000,CHI@HOU,CHI,HOU,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,106876-169087:Austin Reed,106876-169087,QB,Austin,Austin Reed,Reed,,0,5000,CHI@HOU,CHI,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
