entry_id,contest_id,contest_name,entry_fee,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,121030-137967:Blake Corum,121030-137967,RB,Blake,Blake Corum,Corum,5.099999905,4,4400,6600,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-92976:Tutu Atwell,121030-92976,WR,Tutu,Tutu Atwell,Atwell,4.050000191,4,4000,6000,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-80289:Kendrick Bourne,121030-80289,WR,Kendrick,Kendrick Bourne,Bourne,4.23333327,3,3600,5400,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-47870:Tyler Higbee,121030-47870,TE,Tyler,Tyler Higbee,Higbee,3.066666603,3,3400,5100,SF@LAR,LAR,SF,D,Hip,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-90562:Brian Robinson Jr.,121030-90562,RB,Brian,Brian Robinson Jr.,Robinson Jr.,2.724999905,4,3000,4500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-103195:Jordan Whittington,121030-103195,WR,Jordan,Jordan Whittington,Whittington,2.325000048,4,2800,4200,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-73176:Luke Farrell,121030-73176,TE,Luke,Luke Farrell,Farrell,3.46666654,3,2400,3600,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-89588:Colby Parkinson,121030-89588,TE,Colby,Colby Parkinson,Parkinson,0.550000012,2,2000,3000,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-102831:Davis Allen,121030-102831,TE,Davis,Davis Allen,Allen,4.099999905,4,1800,2700,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-39428:Kyle Juszczyk,121030-39428,RB,Kyle,Kyle Juszczyk,Juszczyk,4.125,4,1600,2400,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-112062:Skyy Moore,121030-112062,WR,Skyy,Skyy Moore,Moore,0.375,4,1400,2100,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-154000:Konata Mumpfield,121030-154000,WR,Konata,Konata Mumpfield,Mumpfield,,0,1200,1800,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-156596:Jarquez Hunter,121030-156596,RB,Jarquez,Jarquez Hunter,Hunter,,0,1200,1800,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-226319:Junior Bergen,121030-226319,WR,Junior,Junior Bergen,Bergen,,0,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-43416:Trent Taylor,121030-43416,WR,Trent,Trent Taylor,Taylor,1.600000024,1,1000,1500,SF@LAR,SF,LAR,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-137889:Brennan Presley,121030-137889,WR,Brennan,Brennan Presley,Presley,,0,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-94888:Messiah Swinson,121030-94888,TE,Messiah,Messiah Swinson,Swinson,,0,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-89644:Isaac Guerendo,121030-89644,RB,Isaac,Isaac Guerendo,Guerendo,0,3,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-175021:Jordan James,121030-175021,RB,Jordan,Jordan James,James,,0,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-55088:Malik Turner,121030-55088,WR,Malik,Malik Turner,Turner,,0,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-72627:Patrick Taylor Jr.,121030-72627,RB,Patrick,Patrick Taylor Jr.,Taylor Jr.,6.259999847,5,1000,1500,SF@LAR,SF,LAR,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-52916:Russell Gage Jr.,121030-52916,WR,Russell,Russell Gage Jr.,Gage Jr.,,0,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-91583:Stetson Bennett IV,121030-91583,QB,Stetson,Stetson Bennett IV,Bennett IV,0,1,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-91971:Ronnie Rivers,121030-91971,RB,Ronnie,Ronnie Rivers,Rivers,2.075000048,8,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-40647:Marquez Valdes-Scantling,121030-40647,WR,Marquez,Marquez Valdes-Scantling,Valdes-Scantling,0.699999988,2,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-156997:Tru Edwards,121030-156997,WR,Tru,Tru Edwards,Edwards,,0,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-113096:Xavier Smith,121030-113096,WR,Xavier,Xavier Smith,Smith,1.024999976,4,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-54604:Jimmy Garoppolo,121030-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,11.93000031,2,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-86612:Brayden Willis,121030-86612,TE,Brayden,Brayden Willis,Willis,0,1,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-90584:Mac Jones,121030-90584,QB,Mac,Mac Jones,Jones,18.01000023,2,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-120035:Mark Redman,121030-120035,TE,Mark,Mark Redman,Redman,,0,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-114530:Jacob Cowing,121030-114530,WR,Jacob,Jacob Cowing,Cowing,0.579999987,15,1000,1500,SF@LAR,SF,LAR,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-90981:Adrian Martinez,121030-90981,QB,Adrian,Adrian Martinez,Martinez,,0,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-151915:Terrance Ferguson,121030-151915,TE,Terrance,Terrance Ferguson,Ferguson,,0,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-39793:George Kittle,121030-39793,TE,George,George Kittle,Kittle,10.5,1,1000,1500,SF@LAR,SF,LAR,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-104054:Sincere McCormick,121030-104054,RB,Sincere,Sincere McCormick,McCormick,6.050000191,4,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121030-134014:Jordan Watkins,121030-134014,WR,Jordan,Jordan Watkins,Watkins,,0,1000,1500,SF@LAR,SF,LAR,O,Calf,,,,MVP - 1.5X Points/AnyFLEX
