entry_id,contest_id,contest_name,entry_fee,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,121718-32384:Mike Evans,121718-32384,WR,Mike,Mike Evans,Evans,9,3,10400,15600,TB@DET,TB,DET,Q,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-137902:Rachaad White,121718-137902,RB,Rachaad,Rachaad White,White,10.23333359,6,9600,14400,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-73273:David Montgomery,121718-73273,RB,David,David Montgomery,Montgomery,12.80333328,6,9200,13800,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-152655:Emeka Egbuka,121718-152655,WR,Emeka,Emeka Egbuka,Egbuka,16.55000051,6,9000,13500,TB@DET,TB,DET,Q,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-152664:Bucky Irving,121718-152664,RB,Bucky,Bucky Irving,Irving,16.375,4,9000,13500,TB@DET,TB,DET,O,Foot,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-201535:Kameron Johnson,121718-201535,WR,Kameron,Kameron Johnson,Johnson,2.433333397,6,8200,12300,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-53095:Kyle Allen,121718-53095,QB,Kyle,Kyle Allen,Allen,-0.200000003,1,8000,12000,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-33259:Teddy Bridgewater,121718-33259,QB,Teddy,Teddy Bridgewater,Bridgewater,0.119999997,1,8000,12000,TB@DET,TB,DET,Q,Illness,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-111631:Jameson Williams,121718-111631,WR,Jameson,Jameson Williams,Williams,8.75,6,7600,11400,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-27477:Sterling Shepard,121718-27477,WR,Sterling,Sterling Shepard,Shepard,6.633333206,6,7400,11100,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-105646:Sam LaPorta,121718-105646,TE,Sam,Sam LaPorta,LaPorta,9.566666921,6,7000,10500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-86811:Cade Otton,121718-86811,TE,Cade,Cade Otton,Otton,4.820000076,5,6800,10200,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-12532:Detroit Lions,121718-12532,D,Detroit,Detroit Lions,Lions,7.833333333,6,6600,9900,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-140176:Jake Bates,121718-140176,K,Jake,Jake Bates,Bates,8.166666667,6,6400,9600,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-60479:Chase McLaughlin,121718-60479,K,Chase,Chase McLaughlin,McLaughlin,10.66666667,6,6200,9300,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-12551:Tampa Bay Buccaneers,121718-12551,D,Tampa Bay,Tampa Bay Buccaneers,Buccaneers,5.833333333,6,6000,9000,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-128624:Tez Johnson,121718-128624,WR,Tez,Tez Johnson,Johnson,4.140000153,5,5400,8100,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-55635:Chris Godwin Jr.,121718-55635,WR,Chris,Chris Godwin Jr.,Godwin Jr.,4.099999905,2,5000,7500,TB@DET,TB,DET,O,Lower leg,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-137059:Sean Tucker,121718-137059,RB,Sean,Sean Tucker,Tucker,1.683333397,6,4600,6900,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-70422:Kalif Raymond,121718-70422,WR,Kalif,Kalif Raymond,Raymond,2.920000076,5,3400,5100,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-120042:Jalen McMillan,121718-120042,WR,Jalen,Jalen McMillan,McMillan,8.714285714,14,3000,4500,TB@DET,TB,DET,IR,Neck,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-183488:Isaac TeSlaa,121718-183488,WR,Isaac,Isaac TeSlaa,TeSlaa,4.724999905,4,2800,4200,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-91046:Brock Wright,121718-91046,TE,Brock,Brock Wright,Wright,9.100000381,2,2200,3300,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-95370:Ryan Miller,121718-95370,TE,Ryan,Ryan Miller,Miller,2.833333333,3,1800,2700,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-83138:Ross Dwelley,121718-83138,TE,Ross,Ross Dwelley,Dwelley,1,1,1600,2400,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-104424:Craig Reynolds,121718-104424,RB,Craig,Craig Reynolds,Reynolds,0.200000003,2,1400,2100,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-93391:Payne Durham,121718-93391,TE,Payne,Payne Durham,Durham,0,1,1200,1800,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-96269:Owen Wright,121718-96269,RB,Owen,Owen Wright,Wright,,0,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-156684:Kye Robichaux,121718-156684,RB,Kye,Kye Robichaux,Robichaux,,0,1000,1500,TB@DET,DET,TB,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-168076:Sione Vaki,121718-168076,RB,Sione,Sione Vaki,Vaki,1.319999981,5,1000,1500,TB@DET,DET,TB,O,Groin,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-110868:Josh Williams,121718-110868,RB,Josh,Josh Williams,Williams,0,1,1000,1500,TB@DET,TB,DET,O,Concussion,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-185889:Tanner Taula,121718-185889,TE,Tanner,Tanner Taula,Taula,,0,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-167849:Zach Horton,121718-167849,TE,Zach,Zach Horton,Horton,,0,1000,1500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-92975:Malik Cunningham,121718-92975,QB,Malik,Malik Cunningham,Cunningham,,0,1000,1500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-110000:Connor Bazelak,121718-110000,QB,Connor,Connor Bazelak,Bazelak,,0,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-60981:Charlie Heck,121718-60981,TE,Charlie,Charlie Heck,Heck,,0,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-152128:Dominic Lovett,121718-152128,WR,Dominic,Dominic Lovett,Lovett,0,1,1000,1500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-104388:Tom Kennedy,121718-104388,WR,Tom,Tom Kennedy,Kennedy,0,3,1000,1500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-206276:Jaden Smith,121718-206276,WR,Jaden,Jaden Smith,Smith,,0,1000,1500,TB@DET,TB,DET,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-149832:Shane Zylstra,121718-149832,TE,Shane,Shane Zylstra,Zylstra,1.350000024,2,1000,1500,TB@DET,DET,TB,IR,Ankle,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-27986:C.J. Beathard,121718-27986,QB,C.J.,C.J. Beathard,Beathard,,0,1000,1500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-112850:Michael Wiley,121718-112850,RB,Michael,Michael Wiley,Wiley,,0,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-72665:Kenny Yeboah,121718-72665,TE,Kenny,Kenny Yeboah,Yeboah,2.199999968,6,1000,1500,TB@DET,DET,TB,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-185827:Jacob Saylors,121718-185827,RB,Jacob,Jacob Saylors,Saylors,0.275000006,4,1000,1500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-170214:Dennis Houston,121718-170214,WR,Dennis,Dennis Houston,Houston,,0,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-68714:Ko Kieft,121718-68714,TE,Ko,Ko Kieft,Kieft,0,1,1000,1500,TB@DET,TB,DET,IR,Leg,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-120684:Garrett Greene,121718-120684,QB,Garrett,Garrett Greene,Greene,,0,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-151799:Jackson Meeks,121718-151799,WR,Jackson,Jackson Meeks,Meeks,,0,1000,1500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121718-86778:Devin Culp,121718-86778,TE,Devin,Devin Culp,Culp,3.76666673,3,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
