entry_id,contest_id,contest_name,entry_fee,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,120794-91750:Trey McBride,120794-91750,TE,Trey,Trey McBride,McBride,10.90000025,3,10800,16200,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-152651:Marvin Harrison Jr.,120794-152651,WR,Marvin,Marvin Harrison Jr.,Harrison Jr.,8.400000254,3,9800,14700,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-142042:Trey Benson,120794-142042,RB,Trey,Trey Benson,Benson,7,3,9200,13800,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-79970:Cooper Kupp,120794-79970,WR,Cooper,Cooper Kupp,Kupp,6.366666794,3,7400,11100,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-12550:Seattle Seahawks,120794-12550,D,Seattle,Seattle Seahawks,Seahawks,13.33333333,3,7200,10800,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-60745:Jason Myers,120794-60745,K,Jason,Jason Myers,Myers,11.33333333,3,7000,10500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-103376:Zach Charbonnet,120794-103376,RB,Zach,Zach Charbonnet,Charbonnet,5.849999905,2,6800,10200,SEA@ARI,SEA,ARI,Q,Foot,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-86750:Chad Ryland,120794-86750,K,Chad,Chad Ryland,Ryland,9.333333333,3,6200,9300,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-12546:Arizona Cardinals,120794-12546,D,Arizona,Arizona Cardinals,Cardinals,8,3,6000,9000,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-134837:Tory Horton,120794-134837,WR,Tory,Tory Horton,Horton,8.96666654,3,5400,8100,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-89612:Michael Wilson,120794-89612,WR,Michael,Michael Wilson,Wilson,3.200000127,3,5000,7500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-137953:AJ Barner,120794-137953,TE,AJ,AJ Barner,Barner,4.433333397,3,4400,6600,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-94579:Emari Demercado,120794-94579,RB,Emari,Emari Demercado,Demercado,0,2,4200,6300,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-114231:George Holani,120794-114231,RB,George,George Holani,Holani,1.600000024,2,3800,5700,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-102986:Elijah Higgins,120794-102986,WR,Elijah,Elijah Higgins,Higgins,2.5,3,3200,4800,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-69558:Greg Dortch,120794-69558,WR,Greg,Greg Dortch,Dortch,1.233333349,3,3000,4500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-152258:Elijah Arroyo,120794-152258,TE,Elijah,Elijah Arroyo,Arroyo,1.76666673,3,2600,3900,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-41305:Zay Jones,120794-41305,WR,Zay,Zay Jones,Jones,2.200000048,2,2200,3300,SEA@ARI,ARI,SEA,O,Concussion,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-137990:Tip Reiman,120794-137990,TE,Tip,Tip Reiman,Reiman,1.649999976,2,1600,2400,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-111300:Jacardia Wright,120794-111300,RB,Jacardia,Jacardia Wright,Wright,2,1,1400,2100,SEA@ARI,SEA,ARI,O,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-103252:Zonovan Knight,120794-103252,RB,Zonovan,Zonovan Knight,Knight,0,1,1400,2100,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-93150:Jake Bobo,120794-93150,WR,Jake,Jake Bobo,Bobo,2.109090978,11,1400,2100,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-89613:Simi Fehoko,120794-89613,WR,Simi,Simi Fehoko,Fehoko,2.720000076,5,1200,1800,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-169834:Dareke Young,120794-169834,WR,Dareke,Dareke Young,Young,1.700000048,1,1200,1800,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-79980:Eric Saubert,120794-79980,TE,Eric,Eric Saubert,Saubert,1.700000048,1,1200,1800,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-103302:Courtney Jackson,120794-103302,WR,Courtney,Courtney Jackson,Jackson,,0,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-102933:Kedon Slovis,120794-102933,QB,Kedon,Kedon Slovis,Slovis,,0,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-30231:Jacoby Brissett,120794-30231,QB,Jacoby,Jacoby Brissett,Brissett,0.200000003,1,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-110230:Kenny McIntosh,120794-110230,RB,Kenny,Kenny McIntosh,McIntosh,2.32222218,9,1000,1500,SEA@ARI,SEA,ARI,IR,Knee - acl,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-92573:Travis Vokolek,120794-92573,TE,Travis,Travis Vokolek,Vokolek,0,1,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-114469:Tyrone Broden,120794-114469,WR,Tyrone,Tyrone Broden,Broden,,0,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-71844:Blake Gillikin,120794-71844,K,Blake,Blake Gillikin,Gillikin,0,3,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-87844:Brady Russell,120794-87844,TE,Brady,Brady Russell,Russell,0,1,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-60838:Andre Baccellia,120794-60838,WR,Andre,Andre Baccellia,Baccellia,,0,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-72493:Trishton Jackson,120794-72493,WR,Trishton,Trishton Jackson,Jackson,,0,1000,1500,SEA@ARI,ARI,SEA,Q,Thumb,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-151726:Robbie Ouzts,120794-151726,TE,Robbie,Robbie Ouzts,Ouzts,,0,1000,1500,SEA@ARI,SEA,ARI,IR,Ankle,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-64051:Drew Lock,120794-64051,QB,Drew,Drew Lock,Lock,0.5,1,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-61112:Josiah Deguara,120794-61112,TE,Josiah,Josiah Deguara,Deguara,0.966666698,3,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-114252:Xavier Weaver,120794-114252,WR,Xavier,Xavier Weaver,Weaver,0,3,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-103506:Nick Kallerup,120794-103506,TE,Nick,Nick Kallerup,Kallerup,,0,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-92890:Cody White,120794-92890,WR,Cody,Cody White,White,0,1,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-154462:Jalen Milroe,120794-154462,QB,Jalen,Jalen Milroe,Milroe,0.200000003,2,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-93539:Michael Carter,120794-93539,RB,Michael,Michael Carter,Carter,10.09999975,3,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-40687:James Conner,120794-40687,RB,James,James Conner,Conner,9.766666412,3,1000,1500,SEA@ARI,ARI,SEA,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-138221:Ricky White III,120794-138221,WR,Ricky,Ricky White III,White III,,0,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120794-156152:Tejhaun Palmer,120794-156152,WR,Tejhaun,Tejhaun Palmer,Palmer,,0,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
