entry_id,contest_id,contest_name,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,
3439376357,109710-272663317,$7K Thu NFL Pooch Punt (150 Entries Max),109710-24849:Jameis Winston,109710-55335:David Njoku,109710-90575:Najee Harris,109710-90561:Jerry Jeudy,109710-86244:Pat Freiermuth,,109710-57338:Jordan Akins,109710-57338,TE,Jordan,Jordan Akins,Akins,3.89999983,9,7500,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
3439376358,109710-272663317,$7K Thu NFL Pooch Punt (150 Entries Max),109710-55335:David Njoku,109710-24849:Jameis Winston,109710-90575:Najee Harris,109710-90561:Jerry Jeudy,109710-86244:Pat Freiermuth,,109710-160306:Pierre Strong Jr.,109710-160306,RB,Pierre,Pierre Strong Jr.,Strong Jr.,2.262500048,8,7000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
3439376359,109710-272663317,$7K Thu NFL Pooch Punt (150 Entries Max),109710-24849:Jameis Winston,109710-90575:Najee Harris,109710-90561:Jerry Jeudy,109710-87432:Cedric Tillman,109710-86244:Pat Freiermuth,,109710-133477:Darnell Washington,109710-133477,TE,Darnell,Darnell Washington,Washington,3.311111026,9,7000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
3439376362,109710-272663317,$7K Thu NFL Pooch Punt (150 Entries Max),109710-24849:Jameis Winston,109710-90575:Najee Harris,109710-53562:Nick Chubb,109710-90561:Jerry Jeudy,109710-87432:Cedric Tillman,,109710-86052:Kadarius Toney,109710-86052,WR,Kadarius,Kadarius Toney,Toney,-0.699999988,1,6500,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
3439376365,109710-272663317,$7K Thu NFL Pooch Punt (150 Entries Max),109710-90575:Najee Harris,109710-55335:David Njoku,109710-24849:Jameis Winston,109710-53562:Nick Chubb,109710-90533:Jerome Ford,,109710-64581:Van Jefferson,109710-64581,WR,Van,Van Jefferson,Jefferson,3.362499952,8,6500,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
3439376368,109710-272663317,$7K Thu NFL Pooch Punt (150 Entries Max),109710-24849:Jameis Winston,109710-90575:Najee Harris,109710-53562:Nick Chubb,109710-90561:Jerry Jeudy,109710-86244:Pat Freiermuth,,109710-30733:Cordarrelle Patterson,109710-30733,RB,Cordarrelle,Cordarrelle Patterson,Patterson,2.833333333,6,6000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-92882:Connor Heyward,109710-92882,TE,Connor,Connor Heyward,Heyward,3.633333206,3,6000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-112780:Jamari Thrash,109710-112780,WR,Jamari,Jamari Thrash,Thrash,1.600000024,1,5500,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-62505:MyCole Pruitt,109710-62505,TE,MyCole,MyCole Pruitt,Pruitt,0.966666698,3,5500,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-71105:Ben Skowronek,109710-71105,WR,Ben,Ben Skowronek,Skowronek,0.899999976,1,5500,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-115971:Shaquan Davis,109710-115971,WR,Shaquan,Shaquan Davis,Davis,,0,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-114180:David Bell,109710-114180,WR,David,David Bell,Bell,4.199999809,1,5000,PIT@CLE,CLE,PIT,IR,Hip,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-63625:Nyheim Miller-Hines,109710-63625,RB,Nyheim,Nyheim Miller-Hines,Miller-Hines,,0,5000,PIT@CLE,CLE,PIT,IR,Knee - acl,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-89997:Michael Woods II,109710-89997,WR,Michael,Michael Woods II,Woods II,,0,5000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-55830:D'Onta Foreman,109710-55830,RB,D'Onta,D'Onta Foreman,Foreman,3.228571483,7,5000,PIT@CLE,CLE,PIT,NA,Coach's decision,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-70680:Jalen Camp,109710-70680,WR,Jalen,Jalen Camp,Camp,,0,5000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-90522:Cameron Latu,109710-90522,TE,Cameron,Cameron Latu,Latu,,0,5000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-55970:Royce Freeman,109710-55970,RB,Royce,Royce Freeman,Freeman,5.077777863,9,5000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-185639:Keilahn Harris,109710-185639,WR,Keilahn,Keilahn Harris,Harris,,0,5000,PIT@CLE,PIT,CLE,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-138788:Tulu Griffin,109710-138788,WR,Tulu,Tulu Griffin,Griffin,,0,5000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-43433:Boston Scott,109710-43433,RB,Boston,Boston Scott,Scott,0.985714299,14,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-86068:Jacob Copeland,109710-86068,WR,Jacob,Jacob Copeland,Copeland,,0,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-138037:Roman Wilson,109710-138037,WR,Roman,Roman Wilson,Wilson,,0,5000,PIT@CLE,PIT,CLE,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-103225:Aidan Robbins,109710-103225,RB,Aidan,Aidan Robbins,Robbins,,0,5000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-63419:Andy Isabella,109710-63419,WR,Andy,Andy Isabella,Isabella,0,2,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-92093:Jaelon Darden,109710-92093,WR,Jaelon,Jaelon Darden,Darden,0.220000005,5,5000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-65477:Giovanni Ricci,109710-65477,TE,Giovanni,Giovanni Ricci,Ricci,0.349999994,2,5000,PIT@CLE,CLE,PIT,Q,Knee,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-91591:Justin Fields,109710-91591,QB,Justin,Justin Fields,Fields,17.00571442,7,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-71367:La'Mical Perine,109710-71367,RB,La'Mical,La'Mical Perine,Perine,6.25,2,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-71241:Brandon Johnson,109710-71241,WR,Brandon,Brandon Johnson,Johnson,1.399999976,1,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-69068:Jonathan Ward,109710-69068,RB,Jonathan,Jonathan Ward,Ward,1.100000024,2,5000,PIT@CLE,PIT,CLE,NA,Coach's decision,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-63186:James Proche II,109710-63186,WR,James,James Proche II,Proche II,0.200000003,4,5000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-169937:Lance McCutcheon,109710-169937,WR,Lance,Lance McCutcheon,McCutcheon,,0,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-139985:Bailey Zappe,109710-139985,QB,Bailey,Bailey Zappe,Zappe,7.107272755,11,5000,PIT@CLE,CLE,PIT,NA,Coach's decision,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-87634:Blake Whiteheart,109710-87634,TE,Blake,Blake Whiteheart,Whiteheart,8.800000191,1,5000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-73687:Quez Watkins,109710-73687,WR,Quez,Quez Watkins,Watkins,5.066666603,6,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-85720:Jaray Jenkins,109710-85720,WR,Jaray,Jaray Jenkins,Jenkins,,0,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-61273:Scotty Miller,109710-61273,WR,Scotty,Scotty Miller,Miller,2.049999952,2,5000,PIT@CLE,PIT,CLE,NA,Coach's decision,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-93019:Jack Colletto,109710-93019,RB,Jack,Jack Colletto,Colletto,,0,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-170206:Rodney Williams,109710-170206,TE,Rodney,Rodney Williams,Williams,0,3,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-54879:Deshaun Watson,109710-54879,QB,Deshaun,Deshaun Watson,Watson,11.3885716,7,5000,PIT@CLE,CLE,PIT,IR,Achilles,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-54239:Matt Sokol,109710-54239,TE,Matt,Matt Sokol,Sokol,,0,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-185827:Jacob Saylors,109710-185827,RB,Jacob,Jacob Saylors,Saylors,,0,5000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-129508:Duece Watts,109710-129508,WR,Duece,Duece Watts,Watts,,0,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-170213:Aaron Shampklin,109710-170213,RB,Aaron,Aaron Shampklin,Shampklin,0.566666683,3,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-53095:Kyle Allen,109710-53095,QB,Kyle,Kyle Allen,Allen,0.75999999,1,5000,PIT@CLE,PIT,CLE,NA,Coach's decision,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-79979:Jamal Agnew,109710-79979,WR,Jamal,Jamal Agnew,Agnew,3.027272658,11,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-133487:Daijun Edwards,109710-133487,RB,Daijun,Daijun Edwards,Edwards,,0,5000,PIT@CLE,PIT,CLE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-86775:Jacob Sirmon,109710-86775,QB,Jacob,Jacob Sirmon,Sirmon,,0,5000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-91898:Dorian Thompson-Robinson,109710-91898,QB,Dorian,Dorian Thompson-Robinson,Thompson-Robinson,2.839999914,2,5000,PIT@CLE,CLE,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,109710-38523:Geoff Swaim,109710-38523,TE,Geoff,Geoff Swaim,Swaim,1.200000048,1,5000,PIT@CLE,CLE,PIT,NA,Concussion,,,,MVP - 1.5X Points/AnyFLEX
