entry_id,contest_id,contest_name,entry_fee,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,120969-12530:Dallas Cowboys,120969-12530,D,Dallas,Dallas Cowboys,Cowboys,0.333333333,3,5800,8700,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-60957:KaVontae Turpin,120969-60957,WR,KaVontae,KaVontae Turpin,Turpin,8.266666412,3,5400,8100,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-88548:Jalen Tolbert,120969-88548,WR,Jalen,Jalen Tolbert,Tolbert,3,3,4800,7200,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-71845:Miles Sanders,120969-71845,RB,Miles,Miles Sanders,Sanders,6.400000254,3,4200,6300,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-201233:Ryan Flournoy,120969-201233,WR,Ryan,Ryan Flournoy,Flournoy,3.099999905,1,3600,5400,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-91488:Chris Brooks,120969-91488,RB,Chris,Chris Brooks,Brooks,2.5,2,3200,4800,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-120642:Savion Williams,120969-120642,WR,Savion,Savion Williams,Williams,0.966666698,3,2600,3900,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-91417:Luke Schoonmaker,120969-91417,TE,Luke,Luke Schoonmaker,Schoonmaker,0.333333333,3,2200,3300,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-113228:Luke Musgrave,120969-113228,TE,Luke,Luke Musgrave,Musgrave,2.549999952,2,2000,3000,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-185861:Emanuel Wilson,120969-185861,RB,Emanuel,Emanuel Wilson,Wilson,0.966666698,3,1800,2700,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-85842:Brevyn Spann-Ford,120969-85842,TE,Brevyn,Brevyn Spann-Ford,Spann-Ford,0.400000006,2,1600,2400,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-138786:Malik Heath,120969-138786,WR,Malik,Malik Heath,Heath,4.199999809,1,1400,2100,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-166801:Jaydon Blue,120969-166801,RB,Jaydon,Jaydon Blue,Blue,,0,1200,1800,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-91618:John FitzPatrick,120969-91618,TE,John,John FitzPatrick,FitzPatrick,4.449999809,2,1200,1800,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-185863:Hunter Luepke,120969-185863,RB,Hunter,Hunter Luepke,Luepke,1.492857116,14,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-94600:John Stephens Jr.,120969-94600,WR,John,John Stephens Jr.,Stephens Jr.,,0,1000,1500,GB@DAL,DAL,GB,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-113160:Jakobie Keeney-James,120969-113160,WR,Jakobie,Jakobie Keeney-James,Keeney-James,,0,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-87691:Malik Willis,120969-87691,QB,Malik,Malik Willis,Willis,7.399999891,7,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-119697:MarShawn Lloyd,120969-119697,RB,MarShawn,MarShawn Lloyd,Lloyd,2.299999952,1,1000,1500,GB@DAL,GB,DAL,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-87442:Princeton Fant,120969-87442,TE,Princeton,Princeton Fant,Fant,0,2,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-110617:Isaiah Neyor,120969-110617,WR,Isaiah,Isaiah Neyor,Neyor,,0,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-86047:Malik Davis,120969-86047,RB,Malik,Malik Davis,Davis,,0,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-135325:Rivaldo Fairweather,120969-135325,TE,Rivaldo,Rivaldo Fairweather,Fairweather,,0,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-138277:Jalen Brooks,120969-138277,WR,Jalen,Jalen Brooks,Brooks,2.284615443,13,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-160306:Pierre Strong Jr.,120969-160306,RB,Pierre,Pierre Strong Jr.,Strong Jr.,2.350000064,12,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-90813:Clayton Tune,120969-90813,QB,Clayton,Clayton Tune,Tune,-0.346666654,6,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-92606:Bo Melton,120969-92606,WR,Bo,Bo Melton,Melton,1.584615414,13,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-112192:Jonathan Mingo,120969-112192,WR,Jonathan,Jonathan Mingo,Mingo,1.692857197,14,1000,1500,GB@DAL,DAL,GB,IR,Knee - pcl,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-119619:Traeshon Holden,120969-119619,WR,Traeshon,Traeshon Holden,Holden,,0,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-152522:Phil Mafah,120969-152522,RB,Phil,Phil Mafah,Mafah,,0,1000,1500,GB@DAL,DAL,GB,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-54863:C.J. Goodwin,120969-54863,WR,C.J.,C.J. Goodwin,Goodwin,0,4,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-109008:Jalen Cropper,120969-109008,WR,Jalen,Jalen Cropper,Cropper,,0,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-104019:Matt Orzech,120969-104019,TE,Matt,Matt Orzech,Orzech,0,2,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-89185:Ben Sims,120969-89185,TE,Ben,Ben Sims,Sims,1.239999962,5,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-86631:CeeDee Lamb,120969-86631,WR,CeeDee,CeeDee Lamb,Lamb,18.10000038,2,1000,1500,GB@DAL,DAL,GB,O,Ankle,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-129641:Will Sheppard,120969-129641,WR,Will,Will Sheppard,Sheppard,,0,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-229096:Mark McNamee,120969-229096,K,Mark,Mark McNamee,McNamee,,0,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-86255:Josh Whyle,120969-86255,TE,Josh,Josh Whyle,Whyle,3.119999949,15,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-89455:Jayden Reed,120969-89455,WR,Jayden,Jayden Reed,Reed,12,1,1000,1500,GB@DAL,GB,DAL,IR,Collarbone,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-52342:Will Grier,120969-52342,QB,Will,Will Grier,Grier,,0,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,120969-91390:Joe Milton III,120969-91390,QB,Joe,Joe Milton III,Milton III,0.639999986,1,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
