entry_id,contest_id,contest_name,entry_fee,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,121303-86153:Tyrone Tracy Jr.,121303-86153,RB,Tyrone,Tyrone Tracy Jr.,Tracy Jr.,5.400000254,3,5800,8700,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-128810:Theo Johnson,121303-128810,TE,Theo,Theo Johnson,Johnson,7.080000305,5,5200,7800,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-86229:Jahan Dotson,121303-86229,WR,Jahan,Jahan Dotson,Dotson,2.479999924,5,4800,7200,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-90307:Daniel Bellinger,121303-90307,TE,Daniel,Daniel Bellinger,Bellinger,3,4,4200,6300,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-93107:A.J. Dillon,121303-93107,RB,A.J.,A.J. Dillon,Dillon,1.450000048,4,3600,5400,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-86682:Grant Calcaterra,121303-86682,TE,Grant,Grant Calcaterra,Calcaterra,2,3,3000,4500,PHI@NYG,PHI,NYG,O,Oblique,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-152520:Will Shipley,121303-152520,RB,Will,Will Shipley,Shipley,1.166666667,3,2600,3900,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-139094:Jalin Hyatt,121303-139094,WR,Jalin,Jalin Hyatt,Hyatt,0,2,2200,3300,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-152717:Beaux Collins,121303-152717,WR,Beaux,Beaux Collins,Collins,1.200000048,1,1800,2700,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-128693:Tank Bigsby,121303-128693,RB,Tank,Tank Bigsby,Bigsby,0.300000012,4,1600,2400,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-104577:Gunner Olszewski,121303-104577,WR,Gunner,Gunner Olszewski,Olszewski,0,5,1400,2100,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-102696:John Metchie III,121303-102696,WR,John,John Metchie III,Metchie III,0.949999988,4,1200,1800,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-104576:Sam Howell,121303-104576,QB,Sam,Sam Howell,Howell,0.079999998,2,1000,1500,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-114054:Dalen Cambre,121303-114054,WR,Dalen,Dalen Cambre,Cambre,,0,1000,1500,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-183693:Da'Quan Felton,121303-183693,WR,Da'Quan,Da'Quan Felton,Felton,,0,1000,1500,PHI@NYG,NYG,PHI,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-24849:Jameis Winston,121303-24849,QB,Jameis,Jameis Winston,Winston,13.83090904,11,1000,1500,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-64147:Britain Covey,121303-64147,WR,Britain,Britain Covey,Covey,1.380000019,5,1000,1500,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-92056:Cal Adomitis,121303-92056,TE,Cal,Cal Adomitis,Adomitis,,0,1000,1500,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-90522:Cameron Latu,121303-90522,TE,Cameron,Cameron Latu,Latu,,0,1000,1500,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-93600:Bryce Ford-Wheaton,121303-93600,WR,Bryce,Bryce Ford-Wheaton,Ford-Wheaton,0,1,1000,1500,PHI@NYG,NYG,PHI,IR,Achilles,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-226859:Darius Cooper,121303-226859,WR,Darius,Darius Cooper,Cooper,,0,1000,1500,PHI@NYG,PHI,NYG,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-85672:Terrace Marshall,121303-85672,WR,Terrace,Terrace Marshall,Marshall,1.119999981,5,1000,1500,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-119722:Johnny Wilson,121303-119722,WR,Johnny,Johnny Wilson,Wilson,1.230000019,10,1000,1500,PHI@NYG,PHI,NYG,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-152628:Thomas Fidone II,121303-152628,TE,Thomas,Thomas Fidone II,Fidone II,,0,1000,1500,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-151737:E.J. Jenkins,121303-151737,TE,E.J.,E.J. Jenkins,Jenkins,2.399999936,3,1000,1500,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-173631:Dante Miller,121303-173631,RB,Dante,Dante Miller,Miller,,0,1000,1500,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-152646:Kyle McCord,121303-152646,QB,Kyle,Kyle McCord,McCord,,0,1000,1500,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-112455:Xavier Gipson,121303-112455,WR,Xavier,Xavier Gipson,Gipson,-2,1,1000,1500,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-151761:Malik Nabers,121303-151761,WR,Malik,Malik Nabers,Nabers,12.77499962,4,1000,1500,PHI@NYG,NYG,PHI,IR,Knee - acl,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-73687:Quez Watkins,121303-73687,WR,Quez,Quez Watkins,Watkins,,0,1000,1500,PHI@NYG,PHI,NYG,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-18009:Chris Manhertz,121303-18009,TE,Chris,Chris Manhertz,Manhertz,0.600000024,2,1000,1500,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-157150:Audric Estime,121303-157150,RB,Audric,Audric Estime,Estime,3.553846213,13,1000,1500,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-86113:Ihmir Smith-Marsette,121303-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,0.4,15,1000,1500,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-71143:Kylen Granson,121303-71143,TE,Kylen,Kylen Granson,Granson,0.800000012,2,1000,1500,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-71031:Lil'Jordan Humphrey,121303-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,3.485714231,14,1000,1500,PHI@NYG,NYG,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-10744:Graham Gano,121303-10744,K,Graham,Graham Gano,Gano,8,3,1000,1500,PHI@NYG,NYG,PHI,IR,Groin,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121303-138746:Javon Baker,121303-138746,WR,Javon,Javon Baker,Baker,0.283333341,6,1000,1500,PHI@NYG,PHI,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
