entry_id,contest_id,contest_name,entry_fee,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,121465-158974:Xavier Worthy,121465-158974,WR,Xavier,Xavier Worthy,Worthy,7.566666921,3,10000,15000,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-73273:David Montgomery,121465-73273,RB,David,David Montgomery,Montgomery,13.94400024,5,9200,13800,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-33076:Travis Kelce,121465-33076,TE,Travis,Travis Kelce,Kelce,9.459999847,5,8600,12900,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-61798:Gardner Minshew II,121465-61798,QB,Gardner,Gardner Minshew II,Minshew II,-0.300000012,1,8000,12000,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-111631:Jameson Williams,121465-111631,WR,Jameson,Jameson Williams,Williams,7.380000305,5,7800,11700,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-92575:Isiah Pacheco,121465-92575,RB,Isiah,Isiah Pacheco,Pacheco,6.279999924,5,7400,11100,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-105646:Sam LaPorta,121465-105646,TE,Sam,Sam LaPorta,LaPorta,8.680000305,5,7200,10800,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-53095:Kyle Allen,121465-53095,QB,Kyle,Kyle Allen,Allen,-0.200000003,1,7000,10500,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-41642:Harrison Butker,121465-41642,K,Harrison,Harrison Butker,Butker,9.6,5,6800,10200,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-140176:Jake Bates,121465-140176,K,Jake,Jake Bates,Bates,8.8,5,6600,9900,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-12532:Detroit Lions,121465-12532,D,Detroit,Detroit Lions,Lions,9,5,6400,9600,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-12536:Kansas City Chiefs,121465-12536,D,Kansas City,Kansas City Chiefs,Chiefs,6.6,5,6000,9000,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-86687:Hollywood Brown,121465-86687,WR,Hollywood,Hollywood Brown,Brown,8.940000153,5,5800,8700,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-45229:Kareem Hunt,121465-45229,RB,Kareem,Kareem Hunt,Hunt,8.359999847,5,5400,8100,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-89220:Tyquan Thornton,121465-89220,WR,Tyquan,Tyquan Thornton,Thornton,10.34000015,5,5000,7500,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-55987:JuJu Smith-Schuster,121465-55987,WR,JuJu,JuJu Smith-Schuster,Smith-Schuster,6.159999847,5,4600,6900,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-183488:Isaac TeSlaa,121465-183488,WR,Isaac,Isaac TeSlaa,TeSlaa,4.724999905,4,3800,5700,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-93143:Noah Gray,121465-93143,TE,Noah,Noah Gray,Gray,1.299999952,4,3400,5100,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-155775:Brashard Smith,121465-155775,RB,Brashard,Brashard Smith,Smith,2.339999962,5,3000,4500,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-70422:Kalif Raymond,121465-70422,WR,Kalif,Kalif Raymond,Raymond,2.920000076,5,2800,4200,DET@KC,DET,KC,Q,Neck,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-176467:Jalen Royals,121465-176467,WR,Jalen,Jalen Royals,Royals,0,1,2400,3600,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-91046:Brock Wright,121465-91046,TE,Brock,Brock Wright,Wright,9.100000381,2,2000,3000,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-91481:Nikko Remigio,121465-91481,WR,Nikko,Nikko Remigio,Remigio,0.74000001,5,1800,2700,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-83138:Ross Dwelley,121465-83138,TE,Ross,Ross Dwelley,Dwelley,1,1,1600,2400,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-92413:Elijah Mitchell,121465-92413,RB,Elijah,Elijah Mitchell,Mitchell,,0,1400,2100,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-104424:Craig Reynolds,121465-104424,RB,Craig,Craig Reynolds,Reynolds,0.400000006,1,1200,1800,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-92545:Keaontay Ingram,121465-92545,RB,Keaontay,Keaontay Ingram,Ingram,0,1,1000,1500,DET@KC,KC,DET,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-156684:Kye Robichaux,121465-156684,RB,Kye,Kye Robichaux,Robichaux,,0,1000,1500,DET@KC,DET,KC,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-168076:Sione Vaki,121465-168076,RB,Sione,Sione Vaki,Vaki,1.319999981,5,1000,1500,DET@KC,DET,KC,O,Groin,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-138643:Jason Brownlee,121465-138643,WR,Jason,Jason Brownlee,Brownlee,0,1,1000,1500,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-103192:Jared Wiley,121465-103192,TE,Jared,Jared Wiley,Wiley,0.600000024,2,1000,1500,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-167849:Zach Horton,121465-167849,TE,Zach,Zach Horton,Horton,,0,1000,1500,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-92975:Malik Cunningham,121465-92975,QB,Malik,Malik Cunningham,Cunningham,,0,1000,1500,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-119730:Jimmy Holiday,121465-119730,WR,Jimmy,Jimmy Holiday,Holiday,,0,1000,1500,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-73398:Chris Oladokun,121465-73398,QB,Chris,Chris Oladokun,Oladokun,0.25,2,1000,1500,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-152128:Dominic Lovett,121465-152128,WR,Dominic,Dominic Lovett,Lovett,,0,1000,1500,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-104388:Tom Kennedy,121465-104388,WR,Tom,Tom Kennedy,Kennedy,0,3,1000,1500,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-149832:Shane Zylstra,121465-149832,TE,Shane,Shane Zylstra,Zylstra,1.350000024,2,1000,1500,DET@KC,DET,KC,IR,Ankle,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-152526:Jake Briningstool,121465-152526,TE,Jake,Jake Briningstool,Briningstool,,0,1000,1500,DET@KC,KC,DET,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-27986:C.J. Beathard,121465-27986,QB,C.J.,C.J. Beathard,Beathard,,0,1000,1500,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-156374:Tre Watson,121465-156374,TE,Tre,Tre Watson,Watson,,0,1000,1500,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-72665:Kenny Yeboah,121465-72665,TE,Kenny,Kenny Yeboah,Yeboah,2.199999968,6,1000,1500,DET@KC,DET,KC,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-42077:James Winchester,121465-42077,TE,James,James Winchester,Winchester,0,2,1000,1500,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-80353:Robert Tonyan,121465-80353,TE,Robert,Robert Tonyan,Tonyan,,0,1000,1500,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-185827:Jacob Saylors,121465-185827,RB,Jacob,Jacob Saylors,Saylors,0.275000006,4,1000,1500,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-156523:Carson Steele,121465-156523,RB,Carson,Carson Steele,Steele,1.56923074,13,1000,1500,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-85741:Clyde Edwards-Helaire,121465-85741,RB,Clyde,Clyde Edwards-Helaire,Edwards-Helaire,2.833333333,3,1000,1500,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121465-151799:Jackson Meeks,121465-151799,WR,Jackson,Jackson Meeks,Meeks,,0,1000,1500,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
