entry_id,contest_id,contest_name,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,
,,,,,,,,,112626-89607:Tanner McKee,112626-89607,QB,Tanner,Tanner McKee,McKee,9.606666565,3,5000,KC@PHI,PHI,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-136970:Danny Gray,112626-136970,WR,Danny,Danny Gray,Gray,,0,5000,KC@PHI,PHI,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-138643:Jason Brownlee,112626-138643,WR,Jason,Jason Brownlee,Brownlee,2.820000076,5,5000,KC@PHI,KC,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-64147:Britain Covey,112626-64147,WR,Britain,Britain Covey,Covey,1.725000024,4,5000,KC@PHI,PHI,KC,IR,Neck,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-103192:Jared Wiley,112626-103192,TE,Jared,Jared Wiley,Wiley,1.200000048,1,5000,KC@PHI,KC,PHI,IR,Knee - acl,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-73118:Ian Book,112626-73118,QB,Ian,Ian Book,Book,,0,5000,KC@PHI,PHI,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-80294:Anthony Firkser,112626-80294,TE,Anthony,Anthony Firkser,Firkser,1.299999952,1,5000,KC@PHI,KC,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-201508:Jaaron Hayek,112626-201508,WR,Jaaron,Jaaron Hayek,Hayek,,0,5000,KC@PHI,KC,PHI,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-70324:Carson Wentz,112626-70324,QB,Carson,Carson Wentz,Wentz,1.573333263,3,5000,KC@PHI,KC,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-73398:Chris Oladokun,112626-73398,QB,Chris,Chris Oladokun,Oladokun,0.5,1,5000,KC@PHI,KC,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-71352:Mecole Hardman,112626-71352,WR,Mecole,Mecole Hardman,Hardman,2.26666673,12,5000,KC@PHI,KC,PHI,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-151737:E.J. Jenkins,112626-151737,TE,E.J.,E.J. Jenkins,Jenkins,3.599999905,2,5000,KC@PHI,PHI,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-114109:Ainias Smith,112626-114109,WR,Ainias,Ainias Smith,Smith,3.549999952,4,5000,KC@PHI,PHI,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-112062:Skyy Moore,112626-112062,WR,Skyy,Skyy Moore,Moore,0,3,5000,KC@PHI,KC,PHI,IR,Abdomen,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-56262:Parris Campbell,112626-56262,WR,Parris,Parris Campbell,Campbell,3,4,5000,KC@PHI,PHI,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-111311:Rashee Rice,112626-111311,WR,Rashee,Rashee Rice,Rice,19.63333384,3,5000,KC@PHI,KC,PHI,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-114255:Spencer Shrader,112626-114255,K,Spencer,Spencer Shrader,Shrader,6.5,4,5000,KC@PHI,KC,PHI,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-91481:Nikko Remigio,112626-91481,WR,Nikko,Nikko Remigio,Remigio,0.828571456,7,5000,KC@PHI,KC,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-42077:James Winchester,112626-42077,TE,James,James Winchester,Winchester,0,1,5000,KC@PHI,KC,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-66402:Jack Driscoll,112626-66402,TE,Jack,Jack Driscoll,Driscoll,0,1,5000,KC@PHI,PHI,KC,IR,Ankle,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-31207:C.J. Uzomah,112626-31207,TE,C.J.,C.J. Uzomah,Uzomah,0,1,5000,KC@PHI,PHI,KC,IR,Abdomen,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-56041:Khari Blasingame,112626-56041,RB,Khari,Khari Blasingame,Blasingame,0.477777799,9,5000,KC@PHI,PHI,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-102893:Tyrion Davis-Price,112626-102893,RB,Tyrion,Tyrion Davis-Price,Davis-Price,0.699999988,1,5000,KC@PHI,PHI,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-89964:Justyn Ross,112626-89964,WR,Justyn,Justyn Ross,Ross,0,1,5000,KC@PHI,KC,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-95854:Montrell Washington,112626-95854,WR,Montrell,Montrell Washington,Washington,0,1,5000,KC@PHI,KC,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-88816:Peyton Hendershot,112626-88816,TE,Peyton,Peyton Hendershot,Hendershot,1.519999981,5,5000,KC@PHI,KC,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-92020:Kenny Pickett,112626-92020,QB,Kenny,Kenny Pickett,Pickett,4.306666692,6,5000,KC@PHI,PHI,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-104447:Jody Fortson,112626-104447,TE,Jody,Jody Fortson,Fortson,0.333333333,3,5000,KC@PHI,KC,PHI,IR,Knee - acl,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-91902:Kyle Philips,112626-91902,WR,Kyle,Kyle Philips,Philips,2.950000048,8,5000,KC@PHI,PHI,KC,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,112626-96254:Nick Muse,112626-96254,TE,Nick,Nick Muse,Muse,0,2,5000,KC@PHI,PHI,KC,,,,,,MVP - 1.5X Points/AnyFLEX
