entry_id,contest_id,contest_name,entry_fee,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,121217-152647:TreVeyon Henderson,121217-152647,RB,TreVeyon,TreVeyon Henderson,Henderson,7.724999905,4,10000,15000,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-25079:Stefon Diggs,121217-25079,WR,Stefon,Stefon Diggs,Diggs,8.449999809,4,9200,13800,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-145558:Dalton Kincaid,121217-145558,TE,Dalton,Dalton Kincaid,Kincaid,10.72500038,4,8600,12900,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-40845:Hunter Henry,121217-40845,TE,Hunter,Hunter Henry,Henry,11.47500038,4,8200,12300,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-40407:Joshua Dobbs,121217-40407,QB,Joshua,Joshua Dobbs,Dobbs,-0.200000003,1,8000,12000,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-157467:Keon Coleman,121217-157467,WR,Keon,Keon Coleman,Coleman,9.449999809,4,7600,11400,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-111540:Rhamondre Stevenson,121217-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,7.525000095,4,7200,10800,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-38628:Mitchell Trubisky,121217-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,0.980000019,1,7000,10500,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-65128:Tyler Bass,121217-65128,K,Tyler,Tyler Bass,Bass,8.75,20,6800,10200,NE@BUF,BUF,NE,IR,Hip,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-6782:Matt Prater,121217-6782,K,Matt,Matt Prater,Prater,10.25,4,6800,10200,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-12526:Buffalo Bills,121217-12526,D,Buffalo,Buffalo Bills,Bills,4.5,4,6600,9900,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-152260:Andy Borregales,121217-152260,K,Andy,Andy Borregales,Borregales,6.25,4,6200,9300,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-12541:New England Patriots,121217-12541,D,New England,New England Patriots,Patriots,8.25,4,6000,9000,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-119653:Kayshon Boutte,121217-119653,WR,Kayshon,Kayshon Boutte,Boutte,7.625,4,5800,8700,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-90933:Antonio Gibson,121217-90933,RB,Antonio,Antonio Gibson,Gibson,4.775000095,4,5400,8100,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-87418:Joshua Palmer,121217-87418,WR,Joshua,Joshua Palmer,Palmer,4.699999809,4,5000,7500,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-88575:Elijah Moore,121217-88575,WR,Elijah,Elijah Moore,Moore,4.224999905,4,4600,6900,NE@BUF,BUF,NE,NA,Coach's decision,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-111876:DeMario Douglas,121217-111876,WR,DeMario,DeMario Douglas,Douglas,3.399999936,3,4200,6300,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-25267:Mack Hollins,121217-25267,WR,Mack,Mack Hollins,Hollins,4.925000191,4,3800,5700,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-103694:Ray Davis,121217-103694,RB,Ray,Ray Davis,Davis,0.824999988,4,3400,5100,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-40126:Austin Hooper,121217-40126,TE,Austin,Austin Hooper,Hooper,3.375,4,2800,4200,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-63050:Ty Johnson,121217-63050,RB,Ty,Ty Johnson,Johnson,1.399999976,4,2600,3900,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-200291:Jackson Hawes,121217-200291,TE,Jackson,Jackson Hawes,Hawes,3.349999905,4,2200,3300,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-64585:Dawson Knox,121217-64585,TE,Dawson,Dawson Knox,Knox,1.966666698,3,2000,3000,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-136538:Kyle Williams,121217-136538,WR,Kyle,Kyle Williams,Williams,0.933333317,3,1800,2700,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-90583:Tyrell Shavers,121217-90583,WR,Tyrell,Tyrell Shavers,Shavers,1.700000048,2,1600,2400,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-52613:Curtis Samuel,121217-52613,WR,Curtis,Curtis Samuel,Samuel,1.399999976,1,1400,2100,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-70426:Reggie Gilliam,121217-70426,RB,Reggie,Reggie Gilliam,Gilliam,0.349999994,2,1200,1800,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-156426:Brock Lampe,121217-156426,RB,Brock,Brock Lampe,Lampe,,0,1000,1500,NE@BUF,NE,BUF,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-61200:Jaylinn Hawkins,121217-61200,WR,Jaylinn,Jaylinn Hawkins,Hawkins,0,1,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-174355:Jeremiah Webb,121217-174355,WR,Jeremiah,Jeremiah Webb,Webb,,0,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-157975:Keleki Latu,121217-157975,TE,Keleki,Keleki Latu,Latu,,0,1000,1500,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-139284:Frank Gore Jr.,121217-139284,RB,Frank,Frank Gore Jr.,Gore Jr.,,0,1000,1500,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-129302:Stephen Gosnell,121217-129302,WR,Stephen,Stephen Gosnell,Gosnell,,0,1000,1500,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-94748:Tommy DeVito,121217-94748,QB,Tommy,Tommy DeVito,DeVito,6.739999771,2,1000,1500,NE@BUF,NE,BUF,NA,Coach's decision,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-129466:Gee Scott Jr.,121217-129466,TE,Gee,Gee Scott Jr.,Scott Jr.,,0,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-131266:Lan Larison,121217-131266,RB,Lan,Lan Larison,Larison,,0,1000,1500,NE@BUF,NE,BUF,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-69833:Shane Buechele,121217-69833,QB,Shane,Shane Buechele,Buechele,,0,1000,1500,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-201553:John Jiles,121217-201553,WR,John,John Jiles,Jiles,,0,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-152540:CJ Dippre,121217-152540,TE,CJ,CJ Dippre,Dippre,,0,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-114787:Terrell Jennings,121217-114787,RB,Terrell,Terrell Jennings,Jennings,1.649999976,2,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-130275:Kristian Wilkerson,121217-130275,WR,Kristian,Kristian Wilkerson,Wilkerson,8.800000191,1,1000,1500,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-86762:Jack Westover,121217-86762,TE,Jack,Jack Westover,Westover,0,1,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-94831:Deneric Prince,121217-94831,RB,Deneric,Deneric Prince,Prince,,0,1000,1500,NE@BUF,NE,BUF,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121217-131835:Efton Chism III,121217-131835,WR,Efton,Efton Chism III,Chism III,,0,1000,1500,NE@BUF,NE,BUF,NA,Coach's decision,,,,MVP - 1.5X Points/AnyFLEX
