entry_id,contest_id,contest_name,entry_fee,MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX,,Instructions,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,121719-103376:Zach Charbonnet,121719-103376,RB,Zach,Zach Charbonnet,Charbonnet,7.719999695,5,9200,13800,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-53562:Nick Chubb,121719-53562,RB,Nick,Nick Chubb,Chubb,9,5,8400,12600,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-138774:Woody Marks,121719-138774,RB,Woody,Woody Marks,Marks,7.659999847,5,8200,12300,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-89628:Davis Mills,121719-89628,QB,Davis,Davis Mills,Mills,1.220000029,1,8000,12000,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-64051:Drew Lock,121719-64051,QB,Drew,Drew Lock,Lock,0.5,1,8000,12000,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-60858:Christian Kirk,121719-60858,WR,Christian,Christian Kirk,Kirk,5.299999873,3,7400,11100,HOU@SEA,HOU,SEA,O,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-12550:Seattle Seahawks,121719-12550,D,Seattle,Seattle Seahawks,Seahawks,9.833333333,6,7000,10500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-60745:Jason Myers,121719-60745,K,Jason,Jason Myers,Myers,10.5,6,6800,10200,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-137953:AJ Barner,121719-137953,TE,AJ,AJ Barner,Barner,8.900000254,6,6600,9900,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-29932:Ka'imi Fairbairn,121719-29932,K,Ka'imi,Ka'imi Fairbairn,Fairbairn,11,5,6400,9600,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-12556:Houston Texans,121719-12556,D,Houston,Houston Texans,Texans,8.6,5,6200,9300,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-79970:Cooper Kupp,121719-79970,WR,Cooper,Cooper Kupp,Kupp,7.266666412,6,5800,8700,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-55042:Dalton Schultz,121719-55042,TE,Dalton,Dalton Schultz,Schultz,5.820000076,5,5200,7800,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-119788:Xavier Hutchinson,121719-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,5.9,5,4600,6900,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-147315:Jayden Higgins,121719-147315,WR,Jayden,Jayden Higgins,Higgins,4.520000076,5,4000,6000,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-134837:Tory Horton,121719-134837,WR,Tory,Tory Horton,Horton,6.633333206,6,3400,5100,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-86055:Dameon Pierce,121719-86055,RB,Dameon,Dameon Pierce,Pierce,1.299999952,2,3000,4500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-152007:Jaylin Noel,121719-152007,WR,Jaylin,Jaylin Noel,Noel,2.279999924,5,2600,3900,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-152258:Elijah Arroyo,121719-152258,TE,Elijah,Elijah Arroyo,Arroyo,2.216666698,6,2000,3000,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-114231:George Holani,121719-114231,RB,George,George Holani,Holani,0.64000001,5,1800,2700,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-93150:Jake Bobo,121719-93150,WR,Jake,Jake Bobo,Bobo,2.200000048,1,1600,2400,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-28827:Dare Ogunbowale,121719-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,1.600000024,1,1400,2100,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-93540:British Brooks,121719-93540,RB,British,British Brooks,Brooks,1.5,1,1200,1800,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-60930:Myles Gaskin,121719-60930,RB,Myles,Myles Gaskin,Gaskin,0.375,4,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-103302:Courtney Jackson,121719-103302,WR,Courtney,Courtney Jackson,Jackson,,0,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-83083:Justin Watson,121719-83083,WR,Justin,Justin Watson,Watson,2.25,2,1000,1500,HOU@SEA,HOU,SEA,IR,Achilles,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-103308:Jawhar Jordan,121719-103308,RB,Jawhar,Jawhar Jordan,Jordan,,0,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-52495:Braxton Berrios,121719-52495,WR,Braxton,Braxton Berrios,Berrios,0,6,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-94094:Brevin Jordan,121719-94094,TE,Brevin,Brevin Jordan,Jordan,0.850000024,2,1000,1500,HOU@SEA,HOU,SEA,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-71957:Quintez Cephus,121719-71957,WR,Quintez,Quintez Cephus,Cephus,,0,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-111637:Cade Stover,121719-111637,TE,Cade,Cade Stover,Stover,4.199999809,1,1000,1500,HOU@SEA,HOU,SEA,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-110230:Kenny McIntosh,121719-110230,RB,Kenny,Kenny McIntosh,McIntosh,2.32222218,9,1000,1500,HOU@SEA,SEA,HOU,IR,Knee - acl,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-114469:Tyrone Broden,121719-114469,WR,Tyrone,Tyrone Broden,Broden,,0,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-87844:Brady Russell,121719-87844,TE,Brady,Brady Russell,Russell,0,1,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-103591:Graham Mertz,121719-103591,QB,Graham,Graham Mertz,Mertz,,0,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-151726:Robbie Ouzts,121719-151726,TE,Robbie,Robbie Ouzts,Ouzts,,0,1000,1500,HOU@SEA,SEA,HOU,IR,Ankle,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-52409:Jakob Johnson,121719-52409,RB,Jakob,Jakob Johnson,Johnson,,0,1000,1500,HOU@SEA,HOU,SEA,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-70601:Harrison Bryant,121719-70601,TE,Harrison,Harrison Bryant,Bryant,0.5,2,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-87117:Brenden Bates,121719-87117,TE,Brenden,Brenden Bates,Bates,3.299999952,1,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-109007:Josh Kelly,121719-109007,WR,Josh,Josh Kelly,Kelly,,0,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-103506:Nick Kallerup,121719-103506,TE,Nick,Nick Kallerup,Kallerup,,0,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-92890:Cody White,121719-92890,WR,Cody,Cody White,White,0,1,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-154462:Jalen Milroe,121719-154462,QB,Jalen,Jalen Milroe,Milroe,-0.533333341,3,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-112101:Jared Wayne,121719-112101,WR,Jared,Jared Wayne,Wayne,0,1,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-169834:Dareke Young,121719-169834,WR,Dareke,Dareke Young,Young,1.450000048,4,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-131694:Luke Lachey,121719-131694,TE,Luke,Luke Lachey,Lachey,,0,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-79980:Eric Saubert,121719-79980,TE,Eric,Eric Saubert,Saubert,0.850000024,2,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
,,,,,,,,,,,121719-138221:Ricky White III,121719-138221,WR,Ricky,Ricky White III,White III,,0,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
